age,workclass,educational_num,marital_status,capital_gain,capital_loss,num_visits_store_last_year,native_country,is_weekend,educational,buy_the_new_product
65,Private,2,Husband,0,0,40,?,0,1st-4th,0
33,Private,9,Not-in-family,0,0,40,United-States,0,HS-grad,0
25,Private,10,Other-relative,0,0,40,United-States,0,Some-college,0
24,Private,13,Not-in-family,0,0,45,United-States,0,Bachelor,0
26,Private,11,Unmarried,114,0,40,United-States,0,Assoc-voc,0
39,Private,9,Not-in-family,0,0,40,United-States,1,HS-grad,1
59,Private,9,Not-in-family,0,0,40,United-States,0,HS-grad,0
29,Private,10,Unmarried,0,0,40,United-States,0,Some-college,0
47,Private,7,Own-child,0,0,45,United-States,0,11th,0
23,?,10,Own-child,0,0,35,United-States,0,Some-college,0
64,Self-emp-inc,9,Husband,0,0,50,United-States,0,HS-grad,0
21,Private,9,Own-child,0,0,20,United-States,0,HS-grad,0
32,Private,10,Wife,0,0,40,United-States,1,Some-college,1
26,Private,9,Not-in-family,0,0,37,United-States,0,HS-grad,0
19,?,10,Own-child,0,0,20,United-States,0,Some-college,0
62,Self-emp-not-inc,14,Husband,0,0,40,United-States,0,Masters,0
32,Private,13,Husband,0,0,55,United-States,1,Bachelor,1
75,?,6,Not-in-family,0,0,5,United-States,0, 10th,0
45,Self-emp-not-inc,9,Husband,0,0,60,United-States,0,HS-grad,0
31,Private,13,Husband,0,1887,50,United-States,1,Bachelor,1
32,Private,9,Husband,2580,0,40,United-States,0,HS-grad,0
24,Private,13,Husband,0,0,40,United-States,1,Bachelor,0
25,Private,13,Own-child,0,0,40,United-States,0,Bachelor,0
41,Self-emp-not-inc,9,Husband,0,0,60,United-States,0,HS-grad,0
18,Private,10,Own-child,0,0,20,United-States,0,Some-college,0
44,Private,16,Husband,0,0,55,United-States,1,Doctorate,1
40,Private,10,Husband,3411,0,50,United-States,0,Some-college,0
27,Private,13,Not-in-family,0,0,40,United-States,0,Bachelor,0
23,Private,13,Own-child,0,0,40,United-States,0,Bachelor,0
21,Private,10,Not-in-family,2174,0,40,United-States,0,Some-college,0
37,State-gov,9,Husband,0,0,40,United-States,0,HS-grad,0
65,Self-emp-not-inc,9,Husband,0,0,48,United-States,0,HS-grad,0
43,Federal-gov,14,Husband,0,0,40,United-States,1,Masters,1
45,Private,9,Not-in-family,0,0,44,United-States,0,HS-grad,0
24,State-gov,13,Not-in-family,0,0,40,United-States,0,Bachelor,0
24,Private,10,Not-in-family,0,0,42,United-States,0,Some-college,0
19,Local-gov,10,Own-child,0,1721,35,United-States,0,Some-college,0
37,Private,13,Husband,0,0,65,United-States,1,Bachelor,1
24,Private,9,Own-child,0,0,35,United-States,0,HS-grad,0
34,Private,10,Husband,0,0,40,Germany,0,Some-college,0
50,State-gov,9,Wife,0,0,39,United-States,0,HS-grad,0
36,Private,9,Husband,0,0,40,Puerto-Rico,0,HS-grad,0
39,Private,13,Husband,0,0,60,United-States,0,Bachelor,0
44,Self-emp-not-inc,4,Husband,0,0,38,United-States,0,7th - 8th,0
45,State-gov,9,Husband,0,0,40,United-States,0,HS-grad,0
32,State-gov,7,Own-child,0,0,40,United-States,0,11th,0
47,Federal-gov,14,Husband,0,0,40,United-States,1,Masters,1
50,Private,9,Husband,0,0,40,United-States,0,HS-grad,0
32,Private,11,Husband,0,0,40,United-States,0,Assoc-voc,0
19,Private,9,Own-child,0,0,40,United-States,0,HS-grad,0
19,?,10,Own-child,0,0,20,United-States,0,Some-college,0
28,State-gov,14,Not-in-family,0,0,10,?,0,Masters,0
28,Private,9,Other-relative,0,0,50,United-States,0,HS-grad,0
39,Federal-gov,14,Not-in-family,0,0,40,Poland,1,Masters,1
21,Private,10,Not-in-family,2907,0,40,United-States,0,Some-college,0
73,Self-emp-not-inc,10,Not-in-family,0,0,75,United-States,0,Some-college,0
39,Private,4,Husband,4508,0,40,Mexico,0,7th - 8th,0
25,Private,10,Not-in-family,0,0,40,United-States,0,Some-college,0
31,Private,10,Wife,0,0,20,United-States,0,Some-college,0
51,Private,10,Not-in-family,0,0,32,United-States,0,Some-college,0
39,Private,13,Wife,0,0,28,United-States,0,Bachelor,0
31,Private,13,Own-child,0,0,40,United-States,0,Bachelor,0
21,Private,10,Own-child,0,0,17,United-States,0,Some-college,0
46,Private,13,Not-in-family,27828,0,50,United-States,1,Bachelor,1
73,Private,9,Not-in-family,0,0,35,United-States,0,HS-grad,0
41,Private,9,Not-in-family,0,0,40,United-States,0,HS-grad,0
20,Private,9,Own-child,0,0,40,United-States,0,HS-grad,0
27,Private,12,Not-in-family,0,0,30,United-States,0,Assoc-admn,0
24,Private,13,Not-in-family,0,0,35,United-States,0,Bachelor,0
20,Private,10,Husband,0,0,40,United-States,0,Some-college,0
39,Private,11,Own-child,0,0,40,United-States,0,Assoc-voc,0
27,Private,13,Not-in-family,0,0,28,United-States,0,Bachelor,0
33,Private,7,Husband,0,0,60,United-States,0,11th,0
33,Private,9,Husband,0,0,40,United-States,0,HS-grad,0
36,State-gov,5,Husband,0,0,40,United-States,0,9th,0
55,Private,10,Husband,0,0,36,United-States,0,Some-college,0
19,Private,10,Own-child,0,0,40,United-States,0,Some-college,0
35,Private,9,Not-in-family,0,0,60,United-States,0,HS-grad,0
34,Private,3,Other-relative,0,0,40,Laos,0,5th-6th,0
62,State-gov,15,Not-in-family,0,0,35,United-States,0,Prof-school,0
33,Self-emp-not-inc,10,Husband,0,0,40,United-States,1,Some-college,1
39,Private,5,Husband,4386,0,55,Mexico,0,9th,0
36,Local-gov,10,Husband,0,0,40,United-States,0,Some-college,0
41,Private,13,Unmarried,0,0,33,United-States,0,Bachelor,0
39,Self-emp-not-inc,9,Husband,0,0,60,United-States,0,HS-grad,0
38,?,9,Wife,0,1887,10,United-States,1,HS-grad,1
18,Private,9,Own-child,0,0,10,United-States,0,HS-grad,0
61,Private,10,Husband,15024,0,45,United-States,1,Some-college,1
20,Federal-gov,11,Own-child,0,0,36,United-States,0,Assoc-voc,0
35,Self-emp-not-inc,9,Husband,0,0,65,United-States,1,HS-grad,1
27,Private,9,Own-child,0,0,40,United-States,0,HS-grad,0
66,Private,6,Unmarried,0,0,38,United-States,0, 10th,0
21,Private,9,Other-relative,0,0,40,United-States,0,HS-grad,0
20,Private,10,Own-child,0,0,18,United-States,0,Some-college,0
34,Private,10,Own-child,0,0,40,United-States,0,Some-college,0
63,Private,3,Not-in-family,0,0,50,?,0,5th-6th,0
20,?,9,Unmarried,0,0,40,United-States,0,HS-grad,0
31,Private,9,Not-in-family,0,0,40,United-States,0,HS-grad,0
41,Private,16,Husband,0,2051,60,United-States,0,Doctorate,0
64,State-gov,2,Husband,0,0,45,Columbia,0,1st-4th,0
32,Private,13,Not-in-family,0,0,40,United-States,0,Bachelor,0
30,Local-gov,9,Husband,0,0,50,United-States,1,HS-grad,1
36,Self-emp-not-inc,13,Husband,0,0,72,United-States,1,Bachelor,0
22,Private,10,Own-child,0,0,12,United-States,1,Some-college,0
53,Local-gov,10,Husband,0,0,50,United-States,0,Some-college,0
50,Private,9,Not-in-family,0,0,40,United-States,0,HS-grad,0
36,Private,13,Husband,0,0,40,United-States,0,Bachelor,0
41,Self-emp-inc,7,Husband,0,0,40,United-States,0,11th,0
55,Private,13,Not-in-family,0,0,35,United-States,0,Bachelor,0
38,Private,13,Husband,15024,0,50,United-States,1,Bachelor,1
28,Private,13,Not-in-family,2174,0,50,United-States,0,Bachelor,0
24,Local-gov,13,Own-child,0,0,37,United-States,0,Bachelor,0
60,Private,10,Other-relative,0,0,40,United-States,0,Some-college,0
54,Private,6,Husband,0,0,40,United-States,0, 10th,0
27,Self-emp-inc,9,Husband,0,0,60,United-States,0,HS-grad,0
30,Private,14,Wife,0,0,30,United-States,0,Masters,0
54,Private,9,Not-in-family,0,0,45,United-States,0,HS-grad,0
44,Private,10,Husband,5178,0,40,United-States,1,Some-college,1
52,Private,9,Husband,0,0,60,United-States,1,HS-grad,1
18,Private,7,Own-child,0,0,20,United-States,0,11th,0
55,Private,4,Husband,0,0,50,United-States,0,7th - 8th,0
35,Private,13,Husband,0,0,50,United-States,1,Bachelor,1
37,Private,13,Not-in-family,0,0,40,United-States,1,Bachelor,1
22,Private,10,Own-child,0,0,40,United-States,0,Some-college,0
45,Private,13,Husband,0,0,45,England,1,Bachelor,1
38,Private,13,Husband,0,0,60,United-States,0,Bachelor,0
48,Private,13,Husband,0,0,40,United-States,0,Bachelor,0
35,Private,11,Husband,0,0,40,United-States,0,Assoc-voc,0
21,Private,11,Other-relative,0,0,50,United-States,0,Assoc-voc,0
37,Self-emp-not-inc,9,Husband,0,0,60,Philippines,1,HS-grad,1
18,Private,7,Own-child,0,0,25,United-States,0,11th,0
26,Private,6,Own-child,0,0,35,United-States,0, 10th,0
48,Self-emp-inc,13,Husband,0,0,50,United-States,0,Bachelor,0
51,Private,10,Not-in-family,8614,0,40,United-States,1,Some-college,1
52,Private,10,Husband,0,0,40,United-States,0,Some-college,0
32,State-gov,13,Husband,0,0,40,United-States,1,Bachelor,1
39,Self-emp-not-inc,13,Husband,0,0,60,United-States,0,Bachelor,0
51,Private,13,Husband,0,0,40,United-States,1,Bachelor,1
54,Private,13,Husband,0,0,50,United-States,0,Bachelor,0
21,Private,10,Not-in-family,0,0,25,United-States,0,Some-college,0
43,Private,9,Unmarried,0,0,40,United-States,0,HS-grad,0
32,Private,10,Own-child,0,0,40,United-States,0,Some-college,0
31,State-gov,14,Husband,0,0,35,United-States,1,Masters,1
73,?,9,Husband,0,0,8,United-States,0,HS-grad,0
26,Private,10,Other-relative,0,0,60,India,0,Some-college,0
35,Private,9,Not-in-family,0,0,40,United-States,0,HS-grad,0
73,Private,3,Husband,0,0,54,United-States,1,5th-6th,1
25,Self-emp-not-inc,13,Not-in-family,0,0,40,United-States,0,Bachelor,0
58,Self-emp-not-inc,11,Husband,0,2377,65,United-States,0,Assoc-voc,0
32,Private,9,Own-child,0,0,37,United-States,0,HS-grad,0
28,Private,13,Husband,0,0,40,United-States,0,Bachelor,0
41,Self-emp-not-inc,14,Not-in-family,0,0,30,United-States,0,Masters,0
53,Self-emp-not-inc,9,Husband,0,0,48,United-States,0,HS-grad,0
49,Private,9,Unmarried,0,0,35,United-States,0,HS-grad,0
55,Private,13,Husband,0,0,40,United-States,1,Bachelor,1
29,Private,10,Wife,7298,0,50,United-States,1,Some-college,1
28,Self-emp-not-inc,11,Husband,0,0,80,United-States,0,Assoc-voc,0
44,Private,9,Husband,0,0,45,United-States,0,HS-grad,0
41,Private,14,Husband,0,0,45,United-States,1,Masters,1
26,Private,11,Husband,3103,0,45,United-States,1,Assoc-voc,1
23,Private,9,Husband,0,0,40,United-States,1,HS-grad,1
37,Self-emp-not-inc,13,Wife,0,0,40,Germany,1,Bachelor,1
23,Private,13,Own-child,13550,0,50,United-States,1,Bachelor,1
33,Private,10,Unmarried,0,0,40,United-States,0,Some-college,0
44,Private,9,Own-child,0,0,40,United-States,1,HS-grad,1
21,Private,10,Own-child,2907,0,30,United-States,0,Some-college,0
36,Private,7,Husband,0,0,40,Cuba,0,11th,0
44,Local-gov,13,Husband,5013,0,40,United-States,0,Bachelor,0
23,Private,9,Unmarried,0,0,40,United-States,0,HS-grad,0
26,Private,9,Own-child,0,0,40,United-States,1,HS-grad,0
32,Private,3,Not-in-family,0,0,40,Mexico,0,5th-6th,0
31,Private,10,Husband,0,0,40,United-States,1,Some-college,1
50,Local-gov,9,Unmarried,6497,0,35,United-States,0,HS-grad,0
18,Self-emp-inc,10,Own-child,0,0,20,United-States,0,Some-college,0
49,Private,13,Husband,0,0,50,United-States,1,Bachelor,1
59,Private,9,Not-in-family,0,0,40,United-States,0,HS-grad,0
38,Private,9,Unmarried,0,0,28,United-States,0,HS-grad,0
50,Self-emp-inc,10,Husband,0,0,55,United-States,0,Some-college,0
51,Self-emp-inc,10,Husband,0,1672,55,United-States,0,Some-college,0
22,Private,10,Own-child,0,0,35,United-States,0,Some-college,0
54,Private,9,Wife,0,0,40,United-States,0,HS-grad,1
37,Private,9,Not-in-family,0,0,40,United-States,0,HS-grad,0
31,Private,13,Unmarried,0,0,60,United-States,0,Bachelor,0
67,State-gov,13,Husband,0,0,40,United-States,0,Bachelor,0
43,?,7,Other-relative,0,0,40,United-States,0,11th,0
21,Private,10,Other-relative,0,0,40,United-States,0,Some-college,0
30,Private,9,Not-in-family,0,0,40,United-States,0,HS-grad,0
32,Local-gov,10,Husband,0,0,50,Cuba,0,Some-college,0
36,Private,11,Own-child,0,0,40,United-States,0,Assoc-voc,0
33,Local-gov,13,Not-in-family,0,0,40,United-States,0,Bachelor,0
37,Private,9,Husband,0,0,56,United-States,0,HS-grad,0
29,Private,15,Husband,7298,0,48,United-States,1,Prof-school,1
18,?,10,Own-child,0,0,30,United-States,0,Some-college,0
26,Private,10,Not-in-family,0,0,40,Haiti,0,Some-college,0
51,Private,4,Husband,0,0,40,United-States,0,7th - 8th,0
39,Private,9,Husband,0,0,40,Mexico,0,HS-grad,0
18,Private,9,Not-in-family,0,0,30,United-States,0,HS-grad,0
52,Private,8,Husband,0,1628,40,United-States,0,12th,0
31,Private,10,Husband,0,0,40,Mexico,0,Some-college,0
45,Private,13,Husband,7298,0,53,United-States,1,Bachelor,1
38,Private,10,Husband,0,0,38,United-States,0,Some-college,0
21,Private,12,Not-in-family,0,0,35,United-States,0,Assoc-admn,0
33,Private,9,Not-in-family,0,0,40,United-States,0,HS-grad,0
39,Private,10,Unmarried,0,0,40,United-States,0,Some-college,0
31,Private,9,Husband,0,0,40,United-States,0,HS-grad,0
43,Private,13,Husband,0,1902,50,United-States,1,Bachelor,1
64,?,13,Husband,0,1672,10,United-States,0,Bachelor,0
33,Self-emp-inc,13,Husband,7298,0,45,United-States,1,Bachelor,1
49,Self-emp-not-inc,9,Husband,0,0,60,United-States,0,HS-grad,0
41,Private,9,Husband,0,0,40,United-States,0,HS-grad,0
55,Self-emp-not-inc,10,Not-in-family,0,0,40,United-States,0,Some-college,0
52,Private,10,Not-in-family,0,0,37,United-States,0,Some-college,0
42,Private,13,Not-in-family,0,0,40,United-States,0,Bachelor,0
24,Private,10,Own-child,0,0,30,United-States,0,Some-college,0
42,Private,9,Not-in-family,0,0,52,United-States,0,HS-grad,0
41,State-gov,13,Husband,7298,0,40,United-States,1,Bachelor,1
35,Private,9,Husband,0,0,40,Mexico,0,HS-grad,0
71,?,3,Husband,0,0,10,United-States,0,5th-6th,0
54,Federal-gov,14,Not-in-family,0,0,42,United-States,1,Masters,1
24,Private,3,Other-relative,0,0,40,Mexico,0,5th-6th,0
59,?,9,Unmarried,0,0,40,United-States,0,HS-grad,0
30,?,7,Unmarried,0,0,40,United-States,0,11th,0
57,Federal-gov,13,Wife,0,0,40,United-States,1,Bachelor,1
58,State-gov,14,Husband,15024,0,40,United-States,1,Masters,1
32,Private,9,Unmarried,0,0,40,United-States,0,HS-grad,0
22,Private,9,Own-child,1055,0,25,United-States,0,HS-grad,0
20,Private,9,Unmarried,0,0,25,United-States,0,HS-grad,0
60,?,13,Husband,0,0,40,United-States,0,Bachelor,0
51,Private,9,Unmarried,0,0,40,?,0,HS-grad,0
26,Local-gov,9,Own-child,0,0,20,England,0,HS-grad,0
33,Private,7,Husband,0,0,40,United-States,0,11th,0
19,Private,6,Unmarried,0,0,40,United-States,0, 10th,0
50,Self-emp-not-inc,9,Wife,15024,0,20,United-States,1,HS-grad,1
32,Private,9,Husband,0,0,40,United-States,0,HS-grad,0
51,Local-gov,13,Husband,0,0,40,United-States,1,Bachelor,1
18,Private,10,Own-child,0,0,20,United-States,0,Some-college,0
35,Federal-gov,14,Husband,0,0,50,United-States,1,Masters,1
22,?,10,Own-child,0,1602,25,United-States,0,Some-college,0
46,Private,9,Not-in-family,0,0,55,United-States,0,HS-grad,0
37,Private,9,Unmarried,0,0,45,United-States,0,HS-grad,0
45,Private,10,Wife,0,1902,20,United-States,1,Some-college,1
63,Private,5,Husband,0,0,32,United-States,0,9th,0
53,Private,9,Other-relative,0,0,10,Philippines,0,HS-grad,0
24,Private,9,Own-child,0,0,40,United-States,0,HS-grad,0
65,?,7,Husband,0,0,29,United-States,0,11th,0
43,Private,12,Not-in-family,0,0,32,?,1,Assoc-admn,1
47,Private,9,Husband,0,0,40,United-States,0,HS-grad,0
41,Private,9,Unmarried,0,0,40,United-States,0,HS-grad,0
27,Private,9,Not-in-family,6849,0,40,United-States,0,HS-grad,0
35,Self-emp-inc,9,Husband,0,0,75,United-States,0,HS-grad,0
19,Private,10,Own-child,0,0,24,United-States,0,Some-college,0
47,Private,10,Not-in-family,0,0,35,United-States,0,Some-college,0
25,Federal-gov,13,Unmarried,0,1590,40,United-States,0,Bachelor,0
59,Local-gov,15,Husband,0,0,40,United-States,1,Prof-school,1
28,Private,6,Unmarried,0,0,40,United-States,0, 10th,0
17,Private,6,Own-child,0,0,20,United-States,0, 10th,0
21,Private,10,Own-child,2463,0,50,England,0,Some-college,0
31,Private,9,Unmarried,0,0,40,Mexico,1,HS-grad,0
49,Private,9,Not-in-family,0,0,40,United-States,0,HS-grad,0
48,Local-gov,14,Husband,7688,0,50,United-States,1,Masters,1
60,Self-emp-not-inc,16,Not-in-family,0,0,20,United-States,0,Doctorate,0
33,Self-emp-not-inc,8,Not-in-family,0,0,40,United-States,0,12th,0
40,Private,9,Husband,0,0,40,United-States,0,HS-grad,0
42,Private,10,Husband,0,0,52,United-States,0,Some-college,0
34,Private,9,Husband,5013,0,40,United-States,0,HS-grad,0
38,Federal-gov,11,Own-child,0,0,52,United-States,0,Assoc-voc,0
58,Self-emp-not-inc,10,Husband,0,0,70,United-States,1,Some-college,1
20,Private,10,Not-in-family,0,0,40,?,0,Some-college,0
52,Private,10,Other-relative,0,0,55,United-States,0,Some-college,0
22,Local-gov,10,Husband,0,0,40,United-States,0,Some-college,0
24,Private,13,Husband,0,0,35,United-States,1,Bachelor,1
39,Private,9,Unmarried,0,0,40,Mexico,0,HS-grad,0
41,Private,14,Husband,99999,0,55,United-States,1,Masters,1
37,?,10,Husband,0,0,30,United-States,0,Some-college,0
56,Private,5,Husband,2580,0,40,United-States,0,9th,0
21,Private,9,Not-in-family,0,0,40,United-States,0,HS-grad,0
29,Private,9,Unmarried,0,0,25,United-States,0,HS-grad,0
45,Private,11,Not-in-family,0,0,10,United-States,0,Assoc-voc,0
44,Local-gov,10,Husband,0,0,80,United-States,1,Some-college,1
54,Private,14,Husband,0,0,45,United-States,1,Masters,1
24,Private,10,Not-in-family,2174,0,40,United-States,0,Some-college,0
40,Private,13,Husband,0,0,50,United-States,0,Bachelor,0
43,State-gov,13,Own-child,99999,0,60,United-States,1,Bachelor,1
20,?,10,Not-in-family,0,0,16,United-States,0,Some-college,0
41,Self-emp-not-inc,7,Not-in-family,0,0,40,United-States,0,11th,0
32,Private,11,Not-in-family,0,0,40,United-States,0,Assoc-voc,0
31,Private,13,Wife,0,0,25,Mexico,0,Bachelor,0
26,Private,9,Not-in-family,0,0,40,United-States,0,HS-grad,0
50,State-gov,13,Husband,0,0,40,United-States,1,Bachelor,1
62,Self-emp-inc,11,Husband,3137,0,40,United-States,1,Assoc-voc,0
24,Private,9,Husband,2885,0,45,United-States,0,HS-grad,0
58,Private,13,Not-in-family,0,0,65,United-States,1,Bachelor,1
44,Self-emp-inc,10,Husband,0,0,40,United-States,1,Some-college,1
44,Private,8,Not-in-family,0,0,40,United-States,0,12th,0
37,Self-emp-inc,10,Husband,0,0,50,United-States,1,Some-college,1
65,Self-emp-not-inc,4,Not-in-family,2964,0,40,United-States,0,7th - 8th,0
33,Private,9,Husband,0,0,40,United-States,1,HS-grad,1
34,?,9,Not-in-family,0,0,37,Taiwan,0,HS-grad,0
56,Self-emp-not-inc,14,Husband,0,0,60,United-States,1,Masters,1
35,Private,14,Husband,0,1977,48,United-States,1,Masters,1
33,Private,13,Own-child,0,1741,40,United-States,0,Bachelor,0
35,Private,13,Husband,0,0,48,United-States,0,Bachelor,0
47,Self-emp-not-inc,10,Not-in-family,0,0,60,United-States,0,Some-college,0
35,Self-emp-not-inc,5,Husband,0,0,96,United-States,0,9th,0
56,Private,10,Unmarried,0,0,40,United-States,0,Some-college,0
29,Self-emp-inc,14,Own-child,0,0,40,United-States,1,Masters,0
53,Self-emp-inc,15,Husband,7298,0,50,Thailand,0,Prof-school,1
42,Private,11,Unmarried,0,0,25,United-States,0,Assoc-voc,0
20,?,10,Other-relative,0,0,40,United-States,0,Some-college,0
24,Private,13,Not-in-family,0,0,50,Taiwan,0,Bachelor,0
33,Private,9,Husband,0,0,40,United-States,0,HS-grad,0
42,Private,6,Husband,0,0,45,United-States,0, 10th,0
38,State-gov,10,Husband,0,1887,50,United-States,1,Some-college,1
32,Private,9,Own-child,0,0,40,United-States,0,HS-grad,0
20,Self-emp-not-inc,4,Own-child,0,0,20,United-States,0,7th - 8th,0
32,Private,9,Husband,0,0,50,United-States,0,HS-grad,0
28,Local-gov,10,Husband,0,0,40,United-States,1,Some-college,1
51,Private,9,Husband,0,0,55,United-States,1,HS-grad,1
41,Local-gov,9,Own-child,0,0,30,United-States,0,HS-grad,0
37,Local-gov,12,Unmarried,0,0,50,United-States,0,Assoc-admn,0
23,Private,9,Wife,0,0,40,United-States,0,HS-grad,0
40,Private,9,Husband,0,0,40,United-States,0,HS-grad,0
47,Private,6,Husband,0,0,40,United-States,0, 10th,0
46,Self-emp-not-inc,9,Husband,0,0,50,United-States,0,HS-grad,0
24,Private,13,Not-in-family,0,0,40,United-States,0,Bachelor,0
40,Private,9,Unmarried,0,0,28,United-States,0,HS-grad,0
30,Self-emp-not-inc,9,Own-child,0,0,60,South,0,HS-grad,0
41,State-gov,15,Not-in-family,0,0,52,United-States,1,Prof-school,1
37,State-gov,13,Wife,0,0,45,United-States,1,Bachelor,1
49,Federal-gov,9,Husband,0,0,40,Philippines,0,HS-grad,0
41,Federal-gov,13,Wife,0,0,50,United-States,1,Bachelor,1
52,Local-gov,11,Husband,0,0,35,United-States,0,Assoc-voc,0
23,Private,10,Not-in-family,0,0,50,United-States,1,Some-college,0
34,Private,9,Unmarried,1471,0,40,United-States,0,HS-grad,0
25,State-gov,13,Not-in-family,0,2444,40,United-States,1,Bachelor,1
44,Self-emp-inc,9,Husband,0,0,45,United-States,1,HS-grad,1
31,Local-gov,9,Unmarried,0,0,33,United-States,0,HS-grad,0
53,Private,13,Unmarried,0,0,40,United-States,0,Bachelor,0
62,Private,9,Husband,0,0,50,United-States,0,HS-grad,0
35,Private,13,Not-in-family,0,1876,55,United-States,0,Bachelor,0
30,Federal-gov,13,Not-in-family,0,0,40,United-States,0,Bachelor,0
48,State-gov,9,Wife,0,0,40,United-States,1,HS-grad,1
36,Private,13,Not-in-family,0,0,40,United-States,1,Bachelor,1
32,Private,7,Not-in-family,0,0,33,United-States,0,11th,0
22,Private,10,Own-child,0,0,28,United-States,0,Some-college,0
17,?,7,Own-child,0,0,40,United-States,0,11th,0
19,Private,9,Not-in-family,0,0,40,United-States,0,HS-grad,0
